0.0521838627057965	-0.0225881653227666	0.0247725780779441	0.00260900626784517	0.00375150862667391	-0.000692529263790515	-0.0143034271011023	-0.00196767082323943	0.0245026866016932	1.20214384268475e-05
-0.0225881653227666	0.0158560209901062	-0.0182230921477759	-0.00130965275333183	-0.00204500853512737	0.000328882920205531	0.0233850036022761	0.00156681476057137	-0.0231855630699578	5.30063678258341e-06
0.0247725780779441	-0.0182230921477759	0.0384823796771109	0.000463091937859984	0.00123601225371138	-0.00133829801809091	-0.117802946682962	-0.00219412474944147	0.0276899229658371	3.02701107766315e-05
0.00260900626784517	-0.00130965275333183	0.000463091937859984	0.00033229402242267	0.000433660955023867	6.81273021111165e-05	0.00787148479101776	-0.000109287113348024	-0.000485438843600742	-1.58610836143794e-06
0.00375150862667391	-0.00204500853512737	0.00123601225371138	0.000433660955023867	0.000612558546174131	6.45537025937933e-05	0.00725224170415601	-0.000174716528456679	-6.68729272742942e-05	-1.73136478103032e-06
-0.000692529263790515	0.000328882920205531	-0.00133829801809091	6.81273021111165e-05	6.45537025937933e-05	0.000123780534624306	0.00765511748722031	4.48566511365611e-05	-0.00120803026343052	1.25668156493573e-06
-0.0143034271011023	0.0233850036022761	-0.117802946682962	0.00787148479101776	0.00725224170415601	0.00765511748722031	1	0.00408034177525751	-0.0370565992415942	-0.000169875526269825
-0.00196767082323943	0.00156681476057137	-0.00219412474944147	-0.000109287113348024	-0.000174716528456679	4.48566511365611e-05	0.00408034177525751	0.00019259753326847	-0.00205230254267944	-1.93137177152008e-06
0.0245026866016932	-0.0231855630699578	0.0276899229658371	-0.000485438843600742	-6.68729272742942e-05	-0.00120803026343052	-0.0370565992415942	-0.00205230254267944	0.185652081520046	-0.000139050401642738
1.20214384268475e-05	5.30063678258341e-06	3.02701107766315e-05	-1.58610836143794e-06	-1.73136478103032e-06	1.25668156493573e-06	-0.000169875526269825	-1.93137177152008e-06	-0.000139050401642738	7.0867067073858e-06
