0.812246254322119	0.578741265808175	0.309894725216227	0.163777379793669	0.620410575433189	0.416076055539027	0.232384096424333	0.12773371639839	0.274784407411346	0.151478444411969	0.0668966864884615	0.0314483462042623	0.0113505996895182	-0.0688939426565749	-0.0941466227315705	-0.0643638631343558
0.578741265808175	0.813319563732464	0.662774990588785	0.424988185190355	0.533932948404602	0.63724808302629	0.497848801383228	0.296338829513112	0.271544691687065	0.303909645342784	0.215955459446039	0.0951317028473515	0.0260778288341136	0.0257040214044374	-0.0172996760982952	-0.0641755636371825
0.309894725216227	0.662774990588785	0.914735059808163	0.752352618127463	0.355487761354355	0.660762184232404	0.742416487610908	0.527412857618172	0.233136650815742	0.421482353168843	0.402081248219995	0.206857932675142	0.0715840965693519	0.160439010334681	0.11679679508243	-0.0326021792514655
0.163777379793669	0.424988185190355	0.752352618127463	0.953354544798645	0.243564791509582	0.520892788801741	0.745214674972326	0.738954483930122	0.214188901715611	0.423120367383062	0.487067283325312	0.363107253208712	0.14335105156292	0.249418985163118	0.222591145725498	0.0684566352524746
0.620410575433189	0.533932948404602	0.355487761354355	0.243564791509582	0.86193303256356	0.657126539883972	0.425161116397413	0.271379937888751	0.607612707929754	0.444366848834291	0.279006512310744	0.168307438565253	0.202930479844381	0.0881702352850834	0.0136683643980027	0.0170070811715876
0.416076055539027	0.63724808302629	0.660762184232404	0.520892788801741	0.657126539883972	0.91069746485049	0.782283025610454	0.522900230226959	0.54865595721581	0.670871836114045	0.534962140348505	0.318296333423426	0.236877449277609	0.252675011977685	0.160270947847728	0.0563142382548936
0.232384096424333	0.497848801383228	0.742416487610908	0.745214674972326	0.425161116397413	0.782283025610454	1	0.798258475245077	0.419538361410256	0.703280808730205	0.74116252699124	0.49865951107405	0.240431542546108	0.367418715202604	0.312290111988457	0.118267185177089
0.12773371639839	0.296338829513112	0.527412857618172	0.738954483930122	0.271379937888751	0.522900230226959	0.798258475245077	0.965350714798073	0.318435421960646	0.554096372637234	0.714449587475948	0.687789104046126	0.258540220054106	0.383422874335587	0.393969405546968	0.265633008787462
0.274784407411346	0.271544691687065	0.233136650815742	0.214188901715611	0.607612707929754	0.54865595721581	0.419538361410256	0.318435421960646	0.887484194138093	0.715117780704941	0.490736120532359	0.31472781623033	0.603776345403847	0.434729619740336	0.264852424289035	0.168378865553043
0.151478444411969	0.303909645342784	0.421482353168843	0.423120367383062	0.444366848834291	0.670871836114045	0.703280808730205	0.554096372637234	0.715117780704941	0.961975366549435	0.820674361026098	0.526689493800138	0.582953223714642	0.66257411665104	0.508231873215964	0.280247685587824
0.0668966864884615	0.215955459446039	0.402081248219995	0.487067283325312	0.279006512310744	0.534962140348505	0.74116252699124	0.714449587475948	0.490736120532359	0.820674361026098	0.993485629560109	0.757453470730883	0.465948986171387	0.681350111979775	0.684637688403862	0.435677060241922
0.0314483462042623	0.0951317028473515	0.206857932675142	0.363107253208712	0.168307438565253	0.318296333423426	0.49865951107405	0.687789104046126	0.31472781623033	0.526689493800138	0.757453470730883	0.923033926385749	0.347206915987555	0.50950158484632	0.638882713370718	0.635464485512243
0.0113505996895182	0.0260778288341136	0.0715840965693519	0.14335105156292	0.202930479844381	0.236877449277609	0.240431542546108	0.258540220054106	0.603776345403847	0.582953223714642	0.465948986171387	0.347206915987555	0.924271919113129	0.759220506406392	0.515450390130516	0.309925996984326
-0.0688939426565749	0.0257040214044374	0.160439010334681	0.249418985163118	0.0881702352850834	0.252675011977685	0.367418715202604	0.383422874335587	0.434729619740336	0.66257411665104	0.681350111979775	0.50950158484632	0.759220506406392	0.977318300732973	0.812160346167713	0.472061486316308
-0.0941466227315705	-0.0172996760982952	0.11679679508243	0.222591145725498	0.0136683643980027	0.160270947847728	0.312290111988457	0.393969405546968	0.264852424289035	0.508231873215964	0.684637688403862	0.638882713370718	0.515450390130516	0.812160346167713	0.969633135804726	0.700535491922709
-0.0643638631343558	-0.0641755636371825	-0.0326021792514655	0.0684566352524746	0.0170070811715876	0.0563142382548936	0.118267185177089	0.265633008787462	0.168378865553043	0.280247685587824	0.435677060241922	0.635464485512243	0.309925996984326	0.472061486316308	0.700535491922709	0.911298427093662
